rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
54,L0054,Robidoux-appalaches,1,Lead,Pb-Ag-Au-Zn,"Lead, Silver, Gold, Zinc",Prospect,True,False,,,,no tonnage on record,"Au 92.00 g/t, Ag 150.00 g/t, Zn 0.728%, Pb 1.34%",,,drill-tested,0.0,,0,,,Prospect (Pb-Ag-Au-Zn). Deposit itself unclaimed.,,-9524_10765,13,325.0,55,0.7,,,48.35381,-65.56434,-9526_10765;-9525_10764;-9525_10765;-9525_10766;-9524_10763;-9524_10764;-9524_10765;-9524_10766;-9524_10767;-9523_10764;-9523_10765;-9523_10766;-9522_10765,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3583,"Les travaux de Ressources Appalaches ont retourné les résultats suivants (GM 58486): - 10.57 g/t Au et  1.5 g/t Ag sur 3.75 m (rainure longitudinale, tranchée 99TR-01). - 46.13 g/t Au et 11.4 g/t Ag sur 0.25 m (éch. rainure 837190, tranchée 99TR-01).  -  1769 ppb Au et 11.1 g/t Ag (éch. choisi 837483, tranchée 99TR-03C). -  1549 ppb Au et 17.7 g/t Ag (éch. choisi 837486, tranchée 99TR-03C). -  2900 ppm Pb, 3050 ppm Zn et 1.2 g/t Ag (éch. choisi 837042, tranchée 99TR-04). -  7283 ppm Zn et 1.2 g/t  Ag (éch. choisi 837043, tranchée 99TR-04). - 10000 ppm Pb et 4.3 g/t Ag (éch. choisi 837047, tranchée 99TR-04B). -  5932 ppb Au, 3867 ppm Pb, 541 ppm Zn et 14.6 g/t Ag (éch. choisi 837248, tranchée 99TR-07B). -  3114 ppb Au,  494 ppm Zn  et 3.5 g/t  Ag (éch. choisi 836948, tranchée 99TR-09B). -  2025 ppb Au,  505 ppm Pb et 36.2 g/t Ag (éch. choisi 850025, tranchée 99TR-11). -   793 ppb Au et 8.0 g/t Ag (éch. choisi 850042, 99TR-12). -  1865 ppb Au et 1.6 g/t Ag (éch. choisi 850054, 99TR-14). -    949 ppb Au, 18.9 g/t Ag, 1428 ppm Pb et 642 ppm Zn sur 2.33 m, incluant 3512 ppb Au, 150.0 g/t Ag, 1.34% Pb et 1118 ppm Zn sur 0.20 m (sondage 99FO-01). - 4117 ppb Au, 3.7 g/t Ag, 107 ppm Pb et 152 ppm Zn sur 4.46 m, incluant 17998 ppb Au, 11.2 g/ t Ag, 308 ppm Pb et 250 ppm Zn sur 0.63 m (sondage 99FO-02).   

GM 68915: des rainures effectuées en 2014 ont rapporté entre autres 92 ppm d'or sur 1.7 m, 45.4 ppm d'or sur 1.8 m, 18.6 ppm d'or sur 1.5 m, 13.5 ppm d'or sur 3.1 m et 10.6 ppm d'or "
55,L0055,Sond. Umex 132,1,Copper,Cu-Zn,"Copper, Zinc",Prospect,True,False,,,,no tonnage on record,"Cu 4%, Zn 6%",,,drill-tested,0.0,,0,,,Prospect (Cu-Zn). Deposit itself unclaimed.,,-11013_11086,13,325.0,55,0.8,,,49.79699,-75.81529,-11015_11086;-11014_11085;-11014_11086;-11014_11087;-11013_11084;-11013_11085;-11013_11086;-11013_11087;-11013_11088;-11012_11085;-11012_11086;-11012_11087;-11011_11086,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3668,"6 % Zn et 0,25 à 4 % Cu (Sondage UMEX 132). Voir également le GM 26423. On trouve jusqu'à 60 % de pyrite et de pyrrhotite présentant 6,0 % de zinc et 0,25 % à 4,0 % de cuivre associé à des schistes graphiteux. Les sulfures sont sous forme de disséminations ou de nodules (jusqu'à 10 à 15 %).  Découverte en 1987 ou avant (GM 26423)."
56,L0056,Umex-2,1,Zinc,Zn-Cu-Au-Ag,"Zinc, Copper, Gold, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 2.2%, Zn 6.95%, Au 1.74 g/t, Ag 63.99 g/t",,,drill-tested,0.0,,0,,,Prospect (Zn-Cu-Au-Ag). Deposit itself unclaimed.,,-10970_11091,9,225.0,55,0.8,,,49.81674,-75.52503,-10972_11091;-10971_11090;-10971_11091;-10971_11092;-10970_11089;-10970_11090;-10970_11091;-10970_11092;-10970_11093,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3664,"Teneurs : 45,52 g/t Ag, 1,35 % Cu et 2,73 % Zn (réserves historiques).   

GM 71687 : les meilleurs résultats parmi les forages effectués en 2018 sont 1,12 % Cu, 2,87 % Zn, 1,02 g/t Au et 44 g/t Ag sur 2,4 m (UMX-18-05) ; 1,93 % Cu, 3,93 % Zn et 47,67 ppm Ag sur 4,75 m et 1,33 ppm Au sur 3,25 m (UMX-18-06) ; 2,2 % Cu, 4,05 % Zn, 1,74 ppm Au et 62,41 ppm Ag sur 9,1 m (UMX-18-07) ; 1,06 % Cu, 6,95 % Zn, 0,38 ppm Au et 63,99 ppm Ag sur 0,95 m (UMX-18-08) ; 1,02 % Cu, 1,19 % Zn, 0,5 ppm Au et 18,09 ppm Ag sur 4,55 m (UMX-18-09). La minéralisation consiste en un banc de sulfures massifs (pyrite et pyrrhotite avec traces de chalcopyrite, de sphalérite et d'argent) et en niveaux graphiteux.  Autres : Un premier levé EM a donné un très bon conducteur d'intensité moyenne et s'amplifiant à l'ouest. Un second levé a donné des conductivités dont l'épaisseur varie jusqu'à 110 Mhos. Puis, on a observé une coïncidence magnétique allant jusqu'à 350 gammas au-dessus de la normale. Toutefois, il n'y a pas de corrélation gravimétrique. Le conducteur principal a été expliqué par un banc de sulfures massifs et les autres conducteurs ont été expliqués par des bancs graphiteux. Les anomalies gravimétriques ne sont aucunement continues et seraient produites par des variations d'épaisseur du mort-terrain.  Zone minéralisée non-affleurante découverte en 1969 par géophysique."
57,L0057,GD-32,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 4.40 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-10915_11020,13,325.0,55,0.8,,,49.49854,-75.14399,-10917_11020;-10916_11019;-10916_11020;-10916_11021;-10915_11018;-10915_11019;-10915_11020;-10915_11021;-10915_11022;-10914_11019;-10914_11020;-10914_11021;-10913_11020,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3646,"Des forages ont donné 4,4 g/t Au sur 0,15 m (GD-32) ; 3,6 g/t Au sur 0,4 m (GD-33, situé au NW). La minéralisation est contenue dans des veines de quartz associée à la pyrite à grain moyen, subidiomorphe et concentrée au contact entre les veines et le dyke porphyrique. On trouve aussi des traces de chalcopyrite et d'arsénopyrite.  Zone minéralisée découverte entre 1985 et 1988 par forage."
58,L0058,House,1,Copper,Cu-Au,"Copper, Gold",Prospect,True,False,,,,no tonnage on record,"Au 11.00 g/t, Cu 3.3%",,,drill-tested,0.0,,0,,,Prospect (Cu-Au). Deposit itself unclaimed.,,-10941_11018,13,325.0,55,0.7,,,49.49222,-75.32479,-10943_11018;-10942_11017;-10942_11018;-10942_11019;-10941_11016;-10941_11017;-10941_11018;-10941_11019;-10941_11020;-10940_11017;-10940_11018;-10940_11019;-10939_11018,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3643,"GM 47663 : L'affleurement 4 a donné 5,14 g/t Au, 2,35 % Cu ; 5,83 g/t Au. L'échantillon de rainure 2329 a rapporté 11,0 g/t Au sur 0,15 m (0,3 m de veine de quartz et 0,12 m de diorite). Un échantillon à 12 m au sud de l'affleurement 4 a révélé 12,3 g/t Au. L'affleurement 5 a donné 3,3 % Cu sur 0,15 m. GM 70181 : L'échantillon D078721 a rapporté 2422 ppb Au, 9,1 ppm Cu. Les veinules de quartz injectant le premier affleurement contiennent des taches d'hématite et jusqu'à 70 % de pyrite. La veine NE du deuxième affleurement contient environ 50 % de pyrite et de chalcopyrite avec des traces de malachite.  Zone minéralisée découverte au début des années 1950 par J.C. House (GM 47663)."
59,L0059,Drouet,1,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,Au 6.00 g/t,,,drill-tested,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-10912_11019,13,325.0,55,0.5,,,49.49319,-75.12523,-10914_11019;-10913_11018;-10913_11019;-10913_11020;-10912_11017;-10912_11018;-10912_11019;-10912_11020;-10912_11021;-10911_11018;-10911_11019;-10911_11020;-10910_11019,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3640,"La S.D.B.J. a démontré que les zones qui contiennent des veinules de quartz et un peu de pyrite montrent des valeurs anomales en Au; deux échantillons choisis provenant d'une de ces zones de cisaillement ont donné 1318 ppb Au et 6000 ppb Au. La minéralisation consiste en pyrite disséminée avec des traces de chalcopyrite et d'arsénopyrite. Elle est associée à des veines de quartz-carbonates. Ces porphyres font partie d'un complexe intrusif formé en essaim de dykes de composition intermédiaire (diorite-diorite à quartz) à felsique (QFP et tonalite) appelé le Complexe ou l'intrusion de Drouet. Les zones minéralisées proprement dites correspondent à des niveaux injectés de veinules de quartz-carbonates accompagnées d'une faible quantité (traces à 5 %) de pyrite, chalcopyrite et arsénopyrite.  Zone minéralisée découverte par Esso Minerals entre 1985 et 1988 lors d'une campagne de forages."
60,L0060,Rosembaum,1,Copper,Cu-Au-Zn,"Copper, Gold, Zinc",Prospect,True,False,,,,no tonnage on record,"Au 5.80 g/t, Zn 4.16%, Cu 0.63%",,,drill-tested,0.0,,0,,,Prospect (Cu-Au-Zn). Deposit itself unclaimed.,,-10941_11021,13,325.0,55,0.8,,,49.50469,-75.32403,-10943_11021;-10942_11020;-10942_11021;-10942_11022;-10941_11019;-10941_11020;-10941_11021;-10941_11022;-10941_11023;-10940_11020;-10940_11021;-10940_11022;-10939_11021,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3604," La minéralisation se présente sous forme de veinules de sphalérite-pyrite dans une matrice riche en carbonate. L'andésite renferme souvent autour de 5 à 10 % de pyrite, quelques veinules de sphalérite et de la chalcopyrite en traces. On retrouve aussi des veines de quartz-carbonate-sulfures recoupant l'andésite.  Découvert par forage en 1995."
61,L0061,Reboul : Zone Nord-Est,2,Zinc,Zn-Ag-Cu-Au,"Zinc, Silver, Copper, Gold, Lead",Prospect,True,False,,,,no tonnage on record,"Cu 3.3%, Ag 147.00 g/t, Au 0.70 g/t, Zn 1.08%",,,drill-tested,0.0,,0,,,Prospect (Zn-Ag-Cu-Au). Deposit itself unclaimed.,,-9506_10769,13,325.0,55,0.7,,,48.37403,-65.44089,-9508_10769;-9507_10768;-9507_10769;-9507_10770;-9506_10767;-9506_10768;-9506_10769;-9506_10770;-9506_10771;-9505_10768;-9505_10769;-9505_10770;-9504_10769,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1167,"Teneurs : Le meilleur échantillon en rainures a révélé les teneurs suivantes : 3,3 % Cu, 1,08 % Zn, 147 g/t Ag, 0,7 g/t Au sur 0,15 m. Les sondages ont révélé les teneurs suivantes (GM 41871, GM 42967) : 0,69 % Cu, 0,48 % Zn, 30,6 g/t Ag sur 21,91 m (Sond. 326-84-05); 1,90 % Cu, 44,6 g/t Ag sur 10,44 m (Sond. 326-85-13). La minéralisation dans le skarn consiste en disséminations, en sulfures semi-massifs, massifs et en veinules. Ces sulfures consistent en chalcopyrite, pyrite, sphalérite et pyrrhotite. Une zone d'altération supergène est notée en superposition sur cette minéralisation primaire. Cette minéralisation supergène se manifeste par la présence de malachite, de covelline et de chalcocite accompagnées de kaolinite, d'hématite et de limonite.  Cette zone minéralisée a été découverte au plus tard vers 1984."
62,L0062,Filon Baker (Lac Arseneault),1,Gold,Au-Ag-Zn-Pb,"Gold, Silver, Zinc, Lead, Copper",Prospect,True,False,,,,no tonnage on record,"Au 48.00 g/t, Ag 197.10 g/t, Zn 3.5%, Pb 6.6%, Cu 0.105%",,,drill-tested,0.0,,0,,,Prospect (Au-Ag-Zn-Pb). Deposit itself unclaimed.,,-9475_10771,13,325.0,55,0.8,,,48.37895,-65.22886,-9477_10771;-9476_10770;-9476_10771;-9476_10772;-9475_10769;-9475_10770;-9475_10771;-9475_10772;-9475_10773;-9474_10770;-9474_10771;-9474_10772;-9473_10771,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1159,"Les sondages ont rapporté les teneurs suivantes (GM 32162, GM 34955) : A-10 : 1,9 g/t Au, 4,7 g/t Ag, 1,8 % Pb et 2,5 % Zn sur 0,9 m ; A-19 : 48,0 g/t Au, 32,6 g/t Ag, 1,4 % Pb et 2,0 % Zn sur 0,9 m. A-35 : 0,3 g/t Au et 2,1 g/t Ag sur 18 m. 

GM 71184 : des échantillons choisis récoltés en 2018 ont rapporté 16,9 g/t Au, 93,6 ppm Ag et 2,53 % Pb (K434482) ; 30 g/t Au, 128 ppm Ag et 6,06 % Pb (K434484) ; 20,1 g/t Au, 85,1 ppm Ag, 1,68 % Pb et 3850 ppm Zn (K434486) ; 39,7 g/t Au, 77,3 ppm Ag, 8880 ppm Pb, 1,08 % Zn et 1050 ppm Cu (K434489) ; 13,35 g/t Au, 109 ppm Ag et 4,69 % Pb (K434490) ; 4,96 g/t Au, 118 ppm Ag et 3,02 % Pb. 

Une estimation des réserves historiques suggère la présence de 40 000 tonnes titrant en moyenne 15,4 g/t Au, 197,1 g/t Ag, 3,5 % Zn et 6,6 % Pb (GM 52380).   

GM 72391 : les meilleurs résultats parmi les forages effectués en 2021 sont 5,84 ppm Au et 13,65 ppm Ag sur 0,1 m, 2,92 ppm Au sur 0,25 m et 1,19 ppm Au sur 0,27 m (LA-21-02) ; 3,23 ppm Au, 8,91 ppm Ag, 5140 ppm Pb et 3010 ppm Zn sur 0,3 m ainsi que 2,23 ppm Au, 4410 ppm Zn et 2,63 ppm Ag sur 1,1 m (LA-21-03) ; 2,02 ppm Au sur 0,17 m (LA-21-08). 

 La minéralisation est massive et disséminée. Elle se compose d'arsénopyrite abondante, de galène, de sphalérite, d'or associé à l'arsénopyrite, d'acanthite (?), d'argentite (?) et de pyrite dans un filon de quartz et carbonate. Les sulfures atteignent jusqu'à 80 % de la roche (GM 52380).  Zone minéralisée avec affleurement découverte en 1946 ou 1938 p"
63,L0063,Lac Phooey,1,Gold,Au-Zn-Cu,"Gold, Zinc, Copper",Prospect,True,False,,,,no tonnage on record,"Au 9.26 g/t, Cu 0.24%, Zn 0.24%",,,drill-tested,0.0,,0,,,Prospect (Au-Zn-Cu). Deposit itself unclaimed.,,-10898_10981,13,325.0,55,0.5,,,49.32384,-75.02628,-10900_10981;-10899_10980;-10899_10981;-10899_10982;-10898_10979;-10898_10980;-10898_10981;-10898_10982;-10898_10983;-10897_10980;-10897_10981;-10897_10982;-10896_10981,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3638,"Teneurs : Un échantillon choisi (RG-87) a donné une teneur de 9,26 g/t Au, 0,24 % Cu et 0,24 % Zn. Deux échantillons prélevés ont donné les résultats suivants : 0,21 % Zn, 8,33 g/t Au et 0,13 % Zn, 6,995 g/t Au (éch. RDT-80-33, RDT-80-34 ; GM-37297). Aussi 5,42 g/t Au sur 1,87 m, 5,09 g/t Au sur 1,75 m, 7,45 g/t Au sur 0,85 m (sondages 1,3,6 ; GM-00873). Une zone aurifère secondaire fut découverte dans le trou LAN-07. Un échantillon de 70 cm a titré 40,68 g/t Au et diluée sur sa longueur globale, il y a 17,97 g/t Au sur 1,65 m. L'anomalie PP sus-jacente s'étend sur 300 m de longueur. Exploration Aster rapporte une valeur de 15 g/t Au et 7,2 g/t Ag dans une veine de quartz de 20 cm d'épaisseur. Aussi, 1,2 g/t Au, 11,8 g/t Ag, 450 ppb Au et 10,5 g/t Ag ont été trouvés dans une veine de quartz de 5 à 300 cm d'épaisseur et de 47 m de longueur localisée un peu au sud du site principal. À 300 m au sud du site principal, un échantillon provenant d'une zone de cisaillement qui recoupe un basalte amphibolitisé a titré 10,2 g/t Au et 2 g/t Ag. La zone minéralisée Kelly, localisée à 250 m au sud de l'indice, est formée d'une veine de quartz orientée ENE de 20 à 50 cm d'épaisseur et elle est encaissée dans un basalte altéré, rouillé et folié. La compagnie obtient une teneur de 1,05 g/t Au et de 7,7 g/t Ag. Le sondage LAN-7 a intersecté une section de 0,7 m titrant 41,31 g/t Au et 5,14 g/t Ag. Cette intersection est comprise dans une unité basaltique de 2 m d'épaisseur riche en sulfures ("
64,L0064,Lac Rond,1,Palladium,Pd-Pt-Au-Cu,"Palladium, Egp, Gold, Copper",Prospect,True,False,,,,no tonnage on record,"Au 9.00 g/t, Cu 0.48%, Pd 1.00 g/t, EGP 0.0001%",,,drill-tested,0.0,,0,,,Prospect (Pd-Pt-Au-Cu). Deposit itself unclaimed.,,-9549_12309,13,325.0,55,0.8,,,55.28891,-65.74114,-9551_12309;-9550_12308;-9550_12309;-9550_12310;-9549_12307;-9549_12308;-9549_12309;-9549_12310;-9549_12311;-9548_12308;-9548_12309;-9548_12310;-9547_12309,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3636,"MB-89-37 (page 17) et GM 49199 : 9 g/t Au et 1 g/t EGP (Pd) sur quelques mètres provenant d'une ré-analyse pour les métaux précieux. Des teneurs indicielles ont été obtenues dans les rapports suivants : GM 49199 et MB-89-37. La minéralisation en sulfures massifs consiste en pyrrhotite, pyrite et chalcopyrite. On note également la présence de graphite et de magnétite.  Zone minéralisée découverte par prospection vers 1960."
65,L0065,Dussault,1,Silver,Ag-Cu-Zn-Mn,"Silver, Copper, Zinc, Manganese",Prospect,True,False,,,,no tonnage on record,"Cu 44.6%, Ag 70.80 g/t, Mn 2.96%, Zn 0.0674%",,,drill-tested,0.0,,0,,,Prospect (Ag-Cu-Zn-Mn). Deposit itself unclaimed.,,-10415_10242,6,150.0,55,0.5,,,46.00535,-71.70357,-10416_10241;-10416_10242;-10416_10243;-10415_10240;-10415_10241;-10415_10242,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=3614,"TENEURS (voir production) -Forages (GM 5552) :  #3 : 0,54% Cu sur 4,3 m ; #6 : 1,99% Cu sur 45 cm ; -Échantillon choisi dans les terrils (MB 87-39) :  TE-1-2 : 4,4% Cu et 3,36 g/t Ag ; -Échantillon choisi (GM 48004) :  182492 : 2,88% Cu et 4,2 g/t Ag  ; -Échantillons choisis dans les résidus de l'ancien puits (GM 57904 et 58928) : 821502 : 44,6% Cu, 674 ppm Zn, 70,8 g/t Ag et 10973 ppm Mn ; 821503 : 5,8% Cu, 8,7 g/t Ag et 2,96% Mn ; -Échantillons choisis (GM 59421) :  924118 : 4,32% Cu, 7,4 g/t A g et 2953 ppm Mn ; 924119 : 10687 ppm Cu et 3,39% Mn ; 924120 : 1240 ppm Cu, 636 ppm Zn et 2,78% Mn ; -Échantillon choisi (GM 58928) : 894008 (Zone Jorex A, 330 m au NNW) : 3588 ppm Cu et 2606 ppm Mn. La minéralisation est constituée de chalcocite, de malachite, de bornite et de chalcopyrite disséminées et en amas irrégulier dans des veines de quartz, carbonates de fer, chlorite et séricite. Localement, on observe 15 à 20% de pyrite. Les échantill ons analysés dans le GM 57904 proviennent de résidus de l'ancien puits d'exploitation. Ils consistent en sulfures massifs plus ou moins oxydés (bornite, chalcopyrite et malachite) avec un peu de gangue de nature indéterminée. Une veine d'ilménite est  aussi observée à proximité du puits.  Production artisanale en 1907 de 12,3 tonnes de minerai à une très forte teneur en Cu (20 à 30% Cu). Le raffinage aurait donné 996 kg de Cu. L'indice avec affleurement a été découvert en 1907 ou avant par prospection. Une dizaine de tranchées et un puits s"
66,L0066,Pio - Filons Est et Ouest,1,Platinum,Pt-Pd-Ni-Cu,"Platinum, Palladium, Egp, Nickel, Copper, Gold, Cobalt, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 9.86%, Ni 2.49%, Pd 1.81 g/t, Ag 21.20 g/t, Pt 0.61 g/t",,,drill-tested,0.0,,0,,,Prospect (Pt-Pd-Ni-Cu). Deposit itself unclaimed.,,-10109_13128,13,325.0,55,0.5,,,58.96701,-69.59563,-10111_13128;-10110_13127;-10110_13128;-10110_13129;-10109_13126;-10109_13127;-10109_13128;-10109_13129;-10109_13130;-10108_13127;-10108_13128;-10108_13129;-10107_13128,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1587,"GM 54628 : 1,97 % Cu et 0,43 % Ni sur 12,7 m, incl. 6,08 % Cu, 1,43 % Ni, 0,05 % Co, 15 g/t Ag, 1,5 g/t EGP (0,4 g/t Pt et 1,1 g/t Pd) sur 2,82 m (sond. HR95-03, Zone Ouest) ; 1,28 % Cu et 0,03 % Ni sur 14,6 m, incl. 3,33 % Cu, 0,15 % Ni et 7,9 g/t Ag sur 1,98 m (sond. HR95-02, Zone Est). GM 68938 : 5,75 % Cu et 0,31 % Ni, 2,83 % Cu et 3,20 % Ni, 11,53 % Cu et 1,13 % Ni et 7,30 % Cu et 3,40 % Ni (teneurs moyennes respectives des zones Est, Ouest, Transversale et Horizontale) ; Zone Brad :  0,70 % Cu, 2,294 g/t EGP (1,808 g/t Pd, 0,486 g/t Pt) (éch. 744309) ; 9,86 % Cu, 1,366 g/t EGP (0,965 g/t Pd, 0,401 g/t Pt), 21,2 g/t Ag (Éch. 685143) ; Zone Willy (800 m au SE) : 0,98 % Cu, 0,27 % Ni, 1,939 g/t EGP (Pd) (éch. 744311) ; 1,77 % Cu, 0,947 g/t EGP (Pd), 6,2 g/t Ag (Éch. 744319). Des teneurs indicielles ont été obtenues dans les rapports suivants : GM 54628, GM 54913, GM 68938 et GM 72985. La minéralisation consiste en pyrrhotite, chalcopyrite et pentlandite laminées, semi-massives à massives. Les zones de hautes teneurs en cuivre et nickel sont entourées d'un halo de sulfures disséminés et sous la forme de stockwerk présentant des teneurs plus faibles. Une zone de pyrrhotite et chalcopyrite laminées à semi-massives a été intersectée en sondage à 300 m au nord du site. GM 68938 : les filons-couches ultramafiques altérés et cisaillés contiennent de la chalcopyrite et de la pyrrhotite disséminées, en petits stringers et amas (blebs). La minéralisation en sulfures de la Zone Brad "
67,L0067,Franelle,1,Copper,Cu-Ag,"Copper, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 60%, Ag 43.49 g/t",,,drill-tested,0.0,,0,,,Prospect (Cu-Ag). Deposit itself unclaimed.,,-9783_12369,13,325.0,55,0.5,,,55.55824,-67.34804,-9785_12369;-9784_12368;-9784_12369;-9784_12370;-9783_12367;-9783_12368;-9783_12369;-9783_12370;-9783_12371;-9782_12368;-9782_12369;-9782_12370;-9781_12369,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1628,"Des teneurs indicielles ont été obtenues dans les rapports suivants : GM 33646, GM 45790, GM 53415 et GM 53794. La minéralisation présente de nombreuses variations allant de zones disséminées à des zones de stockwerk et de brèche et à des zones d'enrichissement supergène. Les zones disséminées consistent principalement en chalcopyrite et en bornite. D'après Brassard (1985), ces disséminations sont en réalité des zones microfiloniennes. La minéralisation des veinules consiste principalement en chalcopyrite, en bornite et en pyrite dans des veines de calcite, d'épidote et de feldspaths potassiques, ainsi que localement en des zones de brèche. Ces veines s'accompagnent localement de divers types d'hématite, dont la spécularite. On note aussi, localement, une minéralisation de type supergène caractérisée par de la goethite bothryoïdale, de la malachite, de l'azurite, de la chrysocolle, de la chalcopyrite, de la covelline et de la digénite. On rapporte aussi la présence de ténorite, de chalcocite et de cuprite. La présence de covellite, de bornite et de digénite en particulier a été invoquée pour postuler l'action de processus d'enrichissement supergène à des températures de l'ordre de 25°.  "
68,L0068,Lac Retty - Lac Pogo,1,Gold,Au-Pt-Pd-Ni,"Gold, Platinum, Palladium, Egp, Nickel, Copper, Silver",Prospect,True,False,,,,no tonnage on record,"Cu 2.62%, Au 1.98 g/t, Pd 5.64 g/t, Ni 0.464%, Pt 1.00 g/t",,,drill-tested,0.0,,0,,,Prospect (Au-Pt-Pd-Ni). Deposit itself unclaimed.,,-9610_12296,13,325.0,55,0.8,,,55.23261,-66.16073,-9612_12296;-9611_12295;-9611_12296;-9611_12297;-9610_12294;-9610_12295;-9610_12296;-9610_12297;-9610_12298;-9609_12295;-9609_12296;-9609_12297;-9608_12296,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1684,"GM 68168 : 4,14 g/t EGP (Pd) sur 8,2 m, incl. 16,5 g/t EGP (Pd) et 0,69 g/t EGP (Pt) sur 1 m (sond. 903-12-001). Document inconnu : 14,4 g/t EGP (1,4 g/t Pt et 13 g/t Pd) sur 0,6 m. Des teneurs indicielles ont été obtenues dans le GM 68168.
 Les sulfures massifs consistent principalement en pyrrhotite (80 %), accompagnée de chalcopyrite (10 %), de pentlandite (3 %)et de magnétite (6 %). La taille des grains varie de fine à grossière dans les lentilles de sulfures massifs. Les sulfures sont allongés, parallèles au contact, définissant une foliation métamorphique. Les bordures des sulfures massifs sont enrichies en chalcopyrite, une évidence de remobilisation tectonique. Les sulfures disséminés sont distribués irrégulièrement dans le filon-couche au-dessus des lentilles de sulfures massifs. Ils sont aussi intercalés entre deux lentilles de sulfures massifs à la base de l'intrusion. Les concentrations en sulfures disséminés varient de 1 à 30 %, sauf dans les zones de cisaillement où elles atteignent 60 %. La pyrrhotite forme des masses cristallines de 0,1 à 10 mm. La pentlandite est présente en grains de <1 mm et elle contient des inclusions de chalcopyrite localement altérées et remplacées par de la violarite. La magnétite est présente en disséminations sous différentes formes. La chalcopyrite forme des agrégats, des lentilles et des veinules coupant la pyrrhotite ; elle contient aussi des inclusions de pyrrhotite, de pentlandite et de magnétite, et localement des lamelles d'ex"
69,L0069,Lac Walsh-Ouest,1,Nickel,Ni-Cu,"Nickel, Copper",Prospect,True,False,,,,no tonnage on record,"Cu 3.05%, Ni 0.67%",,,drill-tested,0.0,,0,,,Prospect (Ni-Cu). Deposit itself unclaimed.,,-9638_12279,13,325.0,55,0.8,,,55.15269,-66.35399,-9640_12279;-9639_12278;-9639_12279;-9639_12280;-9638_12277;-9638_12278;-9638_12279;-9638_12280;-9638_12281;-9637_12278;-9637_12279;-9637_12280;-9636_12279,https://sigeom.mines.gouv.qc.ca/signet/classes/I1102_afchDetlLien?l=f&entt=I0001_corpsMineralise&noSeqnEntt=1678,"GM 08394-B : 2,87 % Cu et 0,67 % Ni sur 4,3 m (sondage non spécifié). GM 02757 : 3,05 % Cu sur 2,7 m et 2,50 % Cu sur 1,2 m (sondages non spécifiés).

 La minéralisation dans les ardoises consiste en pyrrhotite semi-massive à disséminée. Des sondages dans les roches sédimentaires ont montrés qu'elles sont dépourvues de métaux d'intérêt économique.   "
